"Start Time","End Time","Text","Layer ID"
"00:10:20:15","00:10:20:18","en","1"
"00:10:20:18","00:10:21:07","harmonie","1"
"00:10:21:07","00:10:21:17","au sein","1"
"00:10:21:17","00:10:21:22","d'un","1"
"00:10:21:22","00:10:22:06","seul","1"
"00:10:22:06","00:10:23:10","pays.","1"
"00:10:23:10","00:10:24:14","Commandera.","1"
"00:10:24:18","00:10:25:04","C'est","1"
"00:10:25:04","00:10:25:10","de","1"
"00:10:25:10","00:10:25:20","l'histoire","1"
"00:10:25:20","00:10:26:07","ancienne ?","1"
"00:10:26:07","00:10:27:11","Bah non,","1"
"00:10:27:12","00:10:27:16","pas","1"
"00:10:27:16","00:10:28:21","forcément.","1"
"00:10:29:02","00:10:30:02","Ecoute,","1"
"00:10:30:02","00:10:30:06","si","1"
"00:10:30:06","00:10:30:22","nous ne faisons pas","1"
"00:10:30:22","00:10:31:07","l'effort","1"
"00:10:31:07","00:10:31:19","d'accorder","1"
"00:10:31:19","00:10:32:12","notre confiance","1"
"00:10:32:12","00:10:32:16","aux","1"
"00:10:32:16","00:10:33:08","autres,","1"
"00:10:33:08","00:10:33:18","nous sommes","1"
"00:10:33:18","00:10:34:09","condamnés","1"
"00:10:34:09","00:10:35:01","à haïr","1"
"00:10:35:01","00:10:35:02","et","1"
"00:10:35:02","00:10:35:07","à nous","1"
"00:10:35:07","00:10:35:12","faire","1"
"00:10:35:12","00:10:35:23","du mal.","1"
"00:10:37:10","00:10:37:16","Ce n'est","1"
"00:10:37:16","00:10:38:01","pas le","1"
"00:10:38:01","00:10:38:09","monde","1"
"00:10:38:09","00:10:38:17","que je","1"
"00:10:38:17","00:10:39:03","souhaite","1"
"00:10:39:03","00:10:39:13","laisser","1"
"00:10:39:13","00:10:40:17","à ma fille.","1"
"00:10:42:14","00:10:43:07","Je veux croire","1"
"00:10:43:07","00:10:43:11","que","1"
"00:10:43:11","00:10:43:19","l'esprit","1"
"00:10:43:19","00:10:44:02","de","1"
"00:10:44:02","00:10:44:20","Mendras","1"
"00:10:44:20","00:10:45:00","est","1"
"00:10:45:00","00:10:46:04","toujours là,","1"
"00:10:46:06","00:10:46:10","mais","1"
"00:10:46:10","00:10:46:22","quelqu'un","1"
"00:10:46:22","00:10:47:01","doit","1"
"00:10:47:01","00:10:47:08","faire le","1"
"00:10:47:08","00:10:47:16","premier","1"
"00:10:47:16","00:10:48:21","pas","1"
"00:10:52:08","00:10:52:11","et","1"
"00:10:52:11","00:10:53:16","confiance.","1"
"00:11:13:22","00:11:14:15","L'atmosphère","1"
"00:11:14:15","00:11:14:17","est","1"
"00:11:14:17","00:11:15:05","tendue","1"
"00:11:15:05","00:11:16:01","par.","1"
"00:11:16:01","00:11:16:07","Je vais","1"
"00:11:16:07","00:11:16:15","commencer","1"
"00:11:16:15","00:11:16:18","par","1"
"00:11:16:18","00:11:17:01","une bonne","1"
"00:11:17:01","00:11:17:11","blague.","1"
"00:11:17:11","00:11:17:16","Ça va","1"
"00:11:17:16","00:11:18:04","aller.","1"
"00:11:18:04","00:11:19:00","Oh non.","1"
"00:11:19:00","00:11:19:06","Je","1"
"00:11:19:06","00:11:19:19","plaisante,","1"
"00:11:19:19","00:11:19:22","je","1"
"00:11:19:22","00:11:21:03","plaisante.","1"
"00:11:21:20","00:11:22:08","Peuple","1"
"00:11:22:08","00:11:22:16","de cœur","1"
"00:11:22:16","00:11:22:19","du","1"
"00:11:22:19","00:11:23:15","dragon,","1"
"00:11:23:15","00:11:23:18","de","1"
"00:11:23:18","00:11:24:13","griffe,","1"
"00:11:24:13","00:11:25:18","de dos,","1"
"00:11:25:21","00:11:26:01","de","1"
"00:11:26:01","00:11:27:04","grand.","1"
"00:11:27:04","00:11:27:17","Bienvenue","1"
"00:11:27:17","00:11:27:22","sur","1"
"00:11:27:22","00:11:29:02","les terres de cœur.","1"
"00:11:30:01","00:11:30:10","Cela fait","1"
"00:11:30:10","00:11:31:00","trop longtemps","1"
"00:11:31:00","00:11:31:06","que nous","1"
"00:11:31:06","00:11:31:14","sommes","1"
"00:11:31:14","00:11:32:14","ennemis.","1"
"00:11:32:14","00:11:32:22","Puis,","1"
"00:11:32:22","00:11:33:16","ce jour,","1"
"00:11:33:16","00:11:34:05","inaugurer","1"
"00:11:34:05","00:11:34:13","une ère","1"
"00:11:34:13","00:11:35:09","nouvelle.","1"
"00:11:35:09","00:11:36:03","Aujourd'hui,","1"
"00:11:36:03","00:11:36:16","nous pouvons","1"
"00:11:36:16","00:11:37:20","redevenir","1"
"00:11:37:23","00:11:38:07","comme","1"
"00:11:38:07","00:11:39:12","autrefois.","1"
"00:11:40:15","00:11:40:21","Oh,","1"
"00:11:40:21","00:11:41:06","quel","1"
"00:11:41:06","00:11:41:09","beau","1"
"00:11:41:09","00:11:41:21","discours,","1"
"00:11:41:21","00:11:42:04","chef !","1"
"00:11:42:04","00:11:43:04","Ben ja !","1"
"00:11:43:04","00:11:43:15","Pourquoi","1"
"00:11:43:15","00:11:43:19","nous","1"
"00:11:43:19","00:11:44:02","avoir","1"
"00:11:44:02","00:11:44:06","fait","1"
"00:11:44:06","00:11:44:13","venir","1"
"00:11:44:13","00:11:45:04","jusqu'ici ?","1"
"00:11:45:04","00:11:45:10","Pour","1"
"00:11:45:10","00:11:45:12","nous","1"
"00:11:45:12","00:11:46:04","piller ?","1"
"00:11:46:04","00:11:46:19","Pourquoi voudrait","1"
"00:11:46:19","00:11:47:00","il nous","1"
"00:11:47:00","00:11:47:16","piller ?","1"
"00:11:47:16","00:11:48:14","Les terres de cœur","1"
"00:11:48:14","00:11:49:02","ont déjà","1"
"00:11:49:02","00:11:49:09","tout ce","1"
"00:11:49:09","00:11:49:14","qu'il","1"
"00:11:49:14","00:11:50:07","leur faut.","1"
"00:11:50:07","00:11:50:11","C'est","1"
"00:11:50:11","00:11:50:23","facile","1"
"00:11:50:23","00:11:51:02","de","1"
"00:11:51:02","00:11:51:15","palabrer","1"
"00:11:51:15","00:11:51:22","sur","1"
"00:11:51:22","00:11:52:11","Commandera","1"
"00:11:52:11","00:11:52:20","lorsque","1"
"00:11:52:20","00:11:52:23","l'on","1"
"00:11:52:23","00:11:53:08","détiens","1"
"00:11:53:08","00:11:53:14","l'arme","1"
"00:11:53:14","00:11:54:07","la plus puissante","1"
"00:11:54:07","00:11:55:09","du monde.","1"
"00:11:55:09","00:11:55:18","La pierre","1"
"00:11:55:18","00:11:55:20","n'est","1"
"00:11:55:20","00:11:56:04","pas une","1"
"00:11:56:04","00:11:56:18","arme,","1"
"00:11:56:18","00:11:56:23","c'est","1"
"00:11:56:23","00:11:57:02","une","1"
"00:11:57:02","00:11:57:09","relique","1"
"00:11:57:09","00:11:57:19","sacrée.","1"
"00:11:59:02","00:11:59:06","Tout le","1"
"00:11:59:06","00:11:59:21","monde,","1"
"00:11:59:21","00:12:00:02","tout,","1"
"00:12:00:02","00:12:00:09","tout le","1"
"00:12:00:09","00:12:01:03","monde","1"
"00:12:01:03","00:12:01:08","peut","1"
"00:12:01:08","00:12:01:18","essayer","1"
"00:12:01:18","00:12:02:01","de nous","1"
"00:12:02:01","00:12:02:22","endormir.","1"
"00:12:02:22","00:12:03:17","On ne se mettra pas","1"
"00:12:03:17","00:12:04:02","fait on","1"
"00:12:04:02","00:12:05:01","les guirlandes.","1"
"00:12:05:01","00:12:05:08","Déjà","1"
"00:12:05:08","00:12:06:13","tout","1"
"00:12:07:23","00:12:09:04","ça,","1"
"00:12:10:02","00:12:11:07","c'est","1"
"00:12:11:09","00:12:12:14","sûr.","1"
"00:12:14:11","00:12:14:21","Je voudrais","1"
"00:12:14:21","00:12:15:07","vous demander","1"
"00:12:15:07","00:12:16:12","quelque chose","1"
"00:12:20:21","00:12:21:06","qui a","1"
"00:12:21:06","00:12:22:11","faim.","1"
"00:12:24:12","00:12:29:00","Oh oui.","1"
"00:12:29:07","00:12:29:15","Tu peux","1"
"00:12:29:15","00:12:30:19","y aller.","1"
"00:12:34:23","00:12:35:11","Je suis","1"
"00:12:35:11","00:12:35:18","une","1"
"00:12:35:18","00:12:36:12","Marie","1"
"00:12:36:12","00:12:36:17","de","1"
"00:12:36:17","00:12:37:00","Credit","1"
"00:12:37:00","00:12:37:19","Dragon","1"
"00:12:37:19","00:12:38:12","enchantée.","1"
"00:12:38:12","00:12:39:14","Marie.","1"
"00:12:39:14","00:12:39:21","Je","1"
"00:12:39:21","00:12:40:04","m'appelle","1"
"00:12:40:04","00:12:41:09","Raya,","1"
"00:12:42:01","00:12:42:07","c'est","1"
"00:12:42:07","00:12:43:12","fichu.","1"
"00:12:44:21","00:12:45:14","Désolée.","1"
"00:12:45:14","00:12:45:23","Comment","1"
"00:12:45:23","00:12:46:15","dire.","1"
"00:12:46:15","00:12:46:22","Je suis","1"
"00:12:46:22","00:12:47:11","une vraie","1"
"00:12:47:11","00:12:48:02","fan des","1"
"00:12:48:02","00:12:48:08","amis.","1"
"00:12:48:08","00:12:49:09","Les dragons","1"
"00:12:49:09","00:12:50:03","et","1"
"00:12:50:03","00:12:50:12","je passe","1"
"00:12:50:12","00:12:50:23","le cahier","1"
"00:12:50:23","00:12:51:12","de six.","1"
"00:12:51:12","00:12:51:16","Qu'est","1"
"00:12:51:16","00:12:51:21","ce que","1"
"00:12:51:21","00:12:52:07","je devrais","1"
"00:12:52:07","00:12:53:07","dire si.","1"
"00:12:53:07","00:12:53:13","Moi,","1"
"00:12:53:13","00:12:54:17","tiens,","1"
"00:12:54:19","00:12:54:23","t'as","1"
"00:12:54:23","00:12:56:04","mangé ?","1"
"00:13:01:14","00:13:01:21","Bonne","1"
"00:13:01:21","00:13:03:02","fin.","1"
"00:13:04:04","00:13:04:11","C'est","1"
"00:13:04:11","00:13:05:06","vrai,","1"
"00:13:05:06","00:13:06:00","ta maman","1"
"00:13:06:00","00:13:06:03","a","1"
"00:13:06:03","00:13:06:13","vraiment","1"
"00:13:06:13","00:13:06:23","osé dire","1"
"00:13:06:23","00:13:07:20","ça","1"
"00:13:07:20","00:13:07:22","y","1"
"00:13:07:22","00:13:08:16","Incroyable !","1"
"00:13:08:16","00:13:08:22","Bon,","1"
"00:13:08:22","00:13:09:00","on","1"
"00:13:09:00","00:13:09:10","continue.","1"
"00:13:09:10","00:13:09:20","Question","1"
"00:13:09:20","00:13:10:12","suivante.","1"
"00:13:10:12","00:13:11:02","Combat","1"
"00:13:11:02","00:13:11:13","à mains","1"
"00:13:11:13","00:13:11:23","nues","1"
"00:13:11:23","00:13:12:02","ou","1"
"00:13:12:02","00:13:12:05","à","1"
"00:13:12:05","00:13:13:04","l'épée ?","1"
"00:13:13:04","00:13:13:14","L'épée.","1"
"00:13:13:14","00:13:14:00","Toujours","1"
"00:13:14:00","00:13:14:06","l'épée.","1"
"00:13:14:06","00:13:15:11","Évidemment","1"
"00:13:15:12","00:13:16:00","à moi.","1"
"00:13:16:00","00:13:16:06","Tenue","1"
"00:13:16:06","00:13:16:22","classique","1"
"00:13:16:22","00:13:17:00","ou","1"
"00:13:17:00","00:13:17:23","sportive ?","1"
"00:13:17:23","00:13:18:10","Il faudrait","1"
"00:13:18:10","00:13:18:20","être fou","1"
"00:13:18:20","00:13:19:01","pour","1"
"00:13:19:01","00:13:19:10","porter","1"
"00:13:19:10","00:13:19:21","ce genre","1"
"00:13:19:21","00:13:20:09","de tenue","1"
"00:13:20:09","00:13:20:13","Tous","1"
"00:13:20:13","00:13:20:21","les jours","1"
"00:13:20:21","00:13:21:04","de la","1"
"00:13:21:04","00:13:21:22","semaine","1"
"00:13:21:22","00:13:22:06","à","1"
"00:13:22:06","00:13:22:18","Rimouski.","1"
"00:13:25:12","00:13:26:00","Question","1"
"00:13:26:00","00:13:26:12","indiscrète,","1"
"00:13:26:12","00:13:27:17","apparemment.","1"
"00:13:28:20","00:13:29:02","Il y a","1"
"00:13:29:02","00:13:29:17","très longtemps","1"
"00:13:29:17","00:13:29:21","que","1"
"00:13:29:21","00:13:30:06","je n'avais","1"
"00:13:30:06","00:13:30:11","pas","1"
"00:13:30:11","00:13:30:20","mangé","1"
"00:13:30:20","00:13:32:01","de riz.","1"
"00:13:32:03","00:13:33:08","Pourquoi ?","1"
"00:13:33:14","00:13:33:17","Dit","1"
"00:13:33:17","00:13:34:04","Dragon.","1"
"00:13:34:04","00:13:34:07","C'est","1"
"00:13:34:07","00:13:34:12","très","1"
"00:13:34:12","00:13:34:23","joli vu","1"
"00:13:34:23","00:13:35:01","de","1"
"00:13:35:01","00:13:36:00","l'extérieur,","1"
"00:13:36:00","00:13:36:06","mais","1"
"00:13:36:06","00:13:36:12","tout","1"
"00:13:36:12","00:13:36:23","ne va pas","1"
"00:13:36:23","00:13:37:07","aussi","1"
"00:13:37:07","00:13:37:13","bien","1"
"00:13:37:13","00:13:37:20","que ça","1"
"00:13:37:20","00:13:38:01","chez","1"
"00:13:38:01","00:13:39:05","nous.","1"
"00:13:39:18","00:13:40:22","Oh,","1"
"00:13:41:01","00:13:41:18","désolé,","1"
"00:13:41:18","00:13:41:22","c'est","1"
"00:13:41:22","00:13:42:01","pas","1"
"00:13:42:01","00:13:42:10","le moment","1"
"00:13:42:10","00:13:42:15","de se","1"
"00:13:42:15","00:13:43:17","plaindre.","1"
"00:13:43:17","00:13:44:06","Alors","1"
"00:13:44:06","00:13:44:12","on est","1"
"00:13:44:12","00:13:44:15","fiers","1"
"00:13:44:15","00:13:45:02","de vous.","1"
"00:13:45:02","00:13:45:10","Nous avons","1"
"00:13:45:10","00:13:45:14","toutes","1"
"00:13:45:14","00:13:45:19","les deux","1"
"00:13:45:19","00:13:45:22","des","1"
"00:13:45:22","00:13:46:04","parents","1"
"00:13:46:04","00:13:46:18","célibataires","1"
"00:13:46:18","00:13:46:21","dans","1"
"00:13:46:21","00:13:47:04","l'humour","1"
"00:13:47:04","00:13:47:09","laisse","1"
"00:13:47:09","00:13:48:07","à désirer.","1"
"00:13:48:07","00:13:48:17","Nous sommes","1"
"00:13:48:17","00:13:49:00","toutes","1"
"00:13:49:00","00:13:49:08","les deux","1"
"00:13:49:08","00:13:50:00","des guerrières","1"
"00:13:50:00","00:13:50:03","qui","1"
"00:13:50:03","00:13:50:14","n'apprécient","1"
"00:13:50:14","00:13:50:18","pas","1"
"00:13:50:18","00:13:51:04","les tenues","1"
"00:13:51:04","00:13:51:15","formelles.","1"
"00:13:51:15","00:13:51:17","Et","1"
"00:13:51:17","00:13:52:03","nous sommes","1"
"00:13:52:03","00:13:52:06","des","1"
"00:13:52:06","00:13:52:21","super fans","1"
"00:13:52:21","00:13:54:01","de.","1"
"00:13:55:01","00:13:55:08","Et","1"
"00:13:55:08","00:13:55:18","cette idée","1"
"00:13:55:18","00:13:56:06","que","1"
"00:13:56:06","00:13:56:17","d'après","1"
"00:13:56:17","00:13:57:02","une de","1"
"00:13:57:02","00:13:57:22","nos légendes,","1"
"00:13:57:22","00:13:58:08","elle serait","1"
"00:13:58:08","00:13:58:17","cachée","1"
"00:13:58:17","00:13:59:10","quelque part.","1"
"00:13:59:10","00:14:00:11","Si t'es","1"
"00:14:00:11","00:14:01:08","sérieux,","1"
"00:14:01:08","00:14:01:14","c'est","1"
"00:14:01:14","00:14:02:07","vrai.","1"
"00:14:02:07","00:14:02:11","J'ai","1"
"00:14:02:11","00:14:02:22","quelque chose","1"
"00:14:02:22","00:14:03:00","à","1"
"00:14:03:00","00:14:04:00","te montrer","1"
"00:14:04:00","00:14:04:18","à.","1"
"00:14:04:18","00:14:05:01","Tu n'as","1"
"00:14:05:01","00:14:05:05","pas","1"
"00:14:05:05","00:14:05:11","le droit","1"
"00:14:05:11","00:14:05:19","de dire","1"
"00:14:05:19","00:14:07:00","avec ça.","1"
"00:14:07:02","00:14:08:01","Non,","1"
"00:14:08:01","00:14:08:06","c'est","1"
"00:14:08:06","00:14:08:09","pas","1"
"00:14:08:09","00:14:08:10","un","1"
"00:14:08:10","00:14:08:17","chemin,","1"
"00:14:08:17","00:14:09:22","nous dit","1"
"00:14:10:04","00:14:10:16","qu'après","1"
"00:14:10:16","00:14:10:23","avoir","1"
"00:14:10:23","00:14:11:12","repoussé","1"
"00:14:11:12","00:14:11:15","et","1"
"00:14:11:15","00:14:12:00","détruit","1"
"00:14:12:00","00:14:12:18","le drone,","1"
"00:14:12:18","00:14:13:17","la grande chouchou","1"
"00:14:13:17","00:14:13:19","est","1"
"00:14:13:19","00:14:14:04","tombée","1"
"00:14:14:04","00:14:14:07","dans","1"
"00:14:14:07","00:14:14:23","le fleuve","1"
"00:14:14:23","00:14:15:07","et a été","1"
"00:14:15:07","00:14:15:18","emportée","1"
"00:14:15:18","00:14:15:22","par","1"
"00:14:15:22","00:14:17:03","le courant.","1"
"00:14:17:03","00:14:17:14","La légende","1"
"00:14:17:14","00:14:17:23","raconte","1"
"00:14:17:23","00:14:18:03","qu'elle","1"
"00:14:18:03","00:14:18:07","dort","1"
"00:14:18:07","00:14:18:17","aujourd'hui","1"
"00:14:18:17","00:14:18:20","dans","1"
"00:14:18:20","00:14:19:03","le lit","1"
"00:14:19:03","00:14:19:07","d'une","1"
"00:14:19:07","00:14:19:15","rivière.","1"
"00:14:19:15","00:14:20:02","Asséchée,","1"
"00:14:20:02","00:14:20:10","qu'elle","1"
"00:14:20:10","00:14:20:18","fleuve,","1"
"00:14:20:18","00:14:21:00","qu'elle","1"
"00:14:21:00","00:14:21:21","rivière.","1"
"00:14:21:21","00:14:22:07","Il y en","1"
"00:14:22:07","00:14:22:12","a des","1"
"00:14:22:12","00:14:23:07","centaines.","1"
"00:14:23:07","00:14:24:12","Aucune idée.","1"
"00:14:24:18","00:14:25:03","Mais si","1"
"00:14:25:03","00:14:25:10","un jour","1"
"00:14:25:10","00:14:25:12","on","1"
"00:14:25:12","00:14:26:13","l'a retrouvée,","1"
"00:14:26:13","00:14:26:18","est ce","1"
"00:14:26:18","00:14:26:21","que","1"
"00:14:26:21","00:14:27:11","t'imagine","1"
"00:14:27:11","00:14:28:06","un peu","1"
"00:14:28:06","00:14:28:10","un","1"
"00:14:28:10","00:14:29:00","dragon,","1"
"00:14:29:00","00:14:29:10","un vrai","1"
"00:14:29:10","00:14:29:19","dragon","1"
"00:14:29:19","00:14:30:00","sur","1"
"00:14:30:00","00:14:30:19","Terre ?","1"
"00:14:30:19","00:14:31:04","Les choses","1"
"00:14:31:04","00:14:31:09","iraient","1"
"00:14:31:09","00:14:31:21","forcément","1"
"00:14:31:21","00:14:32:04","beaucoup","1"
"00:14:32:04","00:14:32:09","mieux.","1"
"00:14:35:04","00:14:36:08","Oui,","1"
"00:14:36:23","00:14:37:02","on","1"
"00:14:37:02","00:14:37:09","pourrait","1"
"00:14:37:09","00:14:37:16","voir","1"
"00:14:37:16","00:14:38:05","renaître,","1"
"00:14:38:05","00:14:38:22","commandera.","1"
"00:14:38:22","00:14:39:05","Ce serait","1"
"00:14:39:05","00:14:40:10","génial.","1"
"00:14:45:12","00:14:46:17","Tiens,","1"
"00:14:48:12","00:14:49:17","tu en es sûr","1"
"00:14:49:22","00:14:50:03","de","1"
"00:14:50:03","00:14:50:10","la part","1"
"00:14:50:10","00:14:50:14","d'une","1"
"00:14:50:14","00:14:50:18","vraie","1"
"00:14:50:18","00:14:51:02","fan de","1"
"00:14:51:02","00:14:51:15","dragons","1"
"00:14:51:15","00:14:51:22","comme","1"
"00:14:51:22","00:14:53:02","ça ?","1"
"00:15:00:21","00:15:02:01","Suis moi.","1"
"00:15:02:01","00:15:02:05","Moi","1"
"00:15:02:05","00:15:02:12","aussi","1"
"00:15:02:12","00:15:02:16","j'ai","1"
"00:15:02:16","00:15:03:03","quelque chose","1"
"00:15:03:03","00:15:03:07","à te","1"
"00:15:03:07","00:15:04:12","montrer.","1"
"00:15:25:21","00:15:26:12","l'Esprit","1"
"00:15:26:12","00:15:27:17","de six.","1"
"00:15:28:10","00:15:28:16","Cents","1"
"00:15:28:16","00:15:29:06","FCFA","1"
"00:15:29:06","00:15:29:17","ici,","1"
"00:15:29:17","00:15:29:23","c'est","1"
"00:15:29:23","00:15:30:12","la dernière","1"
"00:15:30:12","00:15:30:20","trace","1"
"00:15:30:20","00:15:31:01","de la","1"
"00:15:31:01","00:15:31:08","magie","1"
"00:15:31:08","00:15:31:12","des.","1"
"00:15:31:12","00:15:32:02","Dragons","1"
"00:15:32:02","00:15:33:07","au monde.","1"
"00:15:34:01","00:15:34:15","Je comprends","1"
"00:15:34:15","00:15:34:23","pourquoi","1"
"00:15:34:23","00:15:35:09","le peuple","1"
"00:15:35:09","00:15:35:19","de cœur","1"
"00:15:35:19","00:15:36:06","la garde","1"
"00:15:36:06","00:15:36:11","si","1"
"00:15:36:11","00:15:37:16","précieusement.","1"
"00:15:37:17","00:15:38:06","Merci","1"
"00:15:38:06","00:15:38:11","d'être","1"
"00:15:38:11","00:15:39:05","là","1"
"00:15:39:05","00:15:39:16","pour ton","1"
"00:15:39:16","00:15:40:07","aide.","1"
"00:15:40:07","00:15:40:16","Tu m'as","1"
"00:15:40:16","00:15:41:03","rendu un","1"
"00:15:41:03","00:15:41:11","fier","1"
"00:15:41:11","00:15:42:15","service.","1"
"00:15:44:16","00:15:44:19","Dans","1"
"00:15:44:19","00:15:45:02","d'autres","1"
"00:15:45:02","00:15:45:18","circonstances,","1"
"00:15:45:18","00:15:46:00","j'aurais","1"
"00:15:46:00","00:15:46:12","pu être.","1"
"00:15:46:12","00:15:47:14","Tu as des plats,","1"
"00:15:47:14","00:15:47:18","mais","1"
"00:15:47:18","00:15:48:01","je dois","1"
"00:15:48:01","00:15:48:09","d'abord","1"
"00:15:48:09","00:15:48:17","penser","1"
"00:15:48:17","00:15:49:01","au bien","1"
"00:15:49:01","00:15:49:03","des","1"
"00:15:49:03","00:15:50:08","miens.","1"
"00:15:54:08","00:15:55:13","Toi.","1"
"00:15:57:12","00:15:58:18","81","1"
"00:16:04:06","00:16:05:11","Oh","1"
"00:16:05:18","00:16:06:23","oh.","1"
"00:16:06:23","00:16:08:04","Oui.","1"
"00:16:13:04","00:16:13:12","Chef","1"
"00:16:13:12","00:16:14:05","Piranha !","1"
"00:16:14:05","00:16:14:08","Je","1"
"00:16:14:08","00:16:14:15","vous suis","1"
"00:16:14:15","00:16:15:05","reconnaissant","1"
"00:16:15:05","00:16:15:12","d'avoir","1"
"00:16:15:12","00:16:16:00","accepté","1"
"00:16:16:00","00:16:16:06","notre","1"
"00:16:16:06","00:16:17:11","invitation.","1"
"00:16:28:06","00:16:29:03","Je ne te laisserai pas","1"
"00:16:29:03","00:16:29:11","prendre","1"
"00:16:29:11","00:16:29:20","la pierre","1"
"00:16:29:20","00:16:30:04","de six","1"
"00:16:30:04","00:16:31:06","sous.","1"
"00:16:31:06","00:16:32:11","Désolé,","1"
"00:16:32:13","00:16:32:18","c'est","1"
"00:16:32:18","00:16:32:21","la","1"
"00:16:32:21","00:16:33:09","nôtre.","1"
"00:16:33:09","00:16:34:14","Maintenant.","1"
"00:16:42:07","00:16:43:12","Oh mon","1"
"00:16:45:01","00:16:45:09","Dieu,","1"
"00:16:45:09","00:16:46:05","bien.","1"
"00:16:46:05","00:16:46:14","Sûr.","1"
